"Période";"1. Production primaire toutes énergies (en GWh)";"1.1 Production de combustibles minéraux solides (en GWh)";"1.2 Production de pétrole (en GWh)";"1.3 Production de gaz naturel (extraction de gaz commercialisé) (en GWh)";"1.4 Production nucléaire (équivalent primaire à la production, sous forme de chaleur) (en GWh)";"1.5 Production (brute) d'électricité hydraulique, éolienne et photovoltaïque (en GWh)";"2.1 Importations toutes énergies (en GWh)";"2.1.1 Importations de combustibles minéraux solides (en GWh)";"2.1.2 Importations de tous produits pétroliers (en GWh)";"2.1.2.1 Importations de pétrole brut, condensats et autres produits à distiller (en GWh)";"2.1.2.2 Importations de produits pétroliers raffinés (en GWh)";"2.1.3 Importations de gaz naturel (en GWh)";"2.1.4 Importations d'électricité (en GWh)";"2.2 Exportations toutes énergies (en GWh)";"2.2.1 Exportation de combustibles minéraux solides (en GWh)";"2.2.2 Exportations de produits pétroliers raffinés (en GWh)";"2.2.3 Exportations de gaz naturel (en GWh)";"2.2.4 Exportations d'électricité (en GWh)";"3. Marché des soutes maritimes (françaises et étrangères) (en GWh)";"4. Consommation primaire réelle toutes énergies (en GWh)";"4.1 Consommation réelle de combustibles minéraux solides (en GWh)";"4.2 Consommation réelle de pétrole (brut et raffiné) (en GWh)";"4.3 Consommation réelle de gaz naturel (en GWh)";"4.4 Consommation primaire d'énergie nucléaire, hydraulique, éolienne et photovoltaïque brute (en GWh)";"5. Emissions brutes de CO2 totales dues à la consommation d'énergie (en ktCO2)";"6. Consommation primaire CVC-CJO toutes énergies (en GWh)";"6.1 Consommation de combustibles minéraux solides CVC-CJO (en GWh)";"6.2 Consommation de pétrole (brut et raffiné) CVC-CJO (en GWh)";"6.3 Consommation de gaz naturel CVC-CJO (en GWh)";"6.4 Consommation d'électricité primaire et d'équivalent primaire d'électricité nucléaire CVC-CJO (en GWh)";"7. Emissions de CO2 totales dues à la consommation d'énergie CVC-CJO (en ktCO2)";"8. Consommation primaire CVS-CVC-CJO toutes énergies (en GWh)";"8.1 Consommation de combustibles minéraux solides CVS-CVC-CJO (en GWh)";"8.2 Consommation de pétrole (brut et raffiné) CVS-CVC-CJO (en GWh)";"8.3 Consommation de gaz naturel CVS-CVC-CJO (en GWh)";"8.4 Consommation d'électricité primaire et d'équivalent primaire d'électricité nucléaire CVS-CVC-CJO (en GWh)";"9. Emissions de CO2 totales dues à la consommation d'énergie CVS-CVC-CJO (en ktCO2)";"10. Taux d'indépendance énergétique réel toutes énergies (en %)";"11. Degrés jours unifiés mensuels en France, pour la période de chauffe (vaut 0 de juin à septembre, en °C)";"12. Indice de rigueur climatique pour la France métropolitaine (ref.1 pour la période de référence) (sans unité)"
"PERIODE";"PROD_ENER_SYNT";"PROD_CMS_SYNT";"PROD_PETRO_SYNT";"PROD_GAZ_SYNT";"PRODB_NUCL_SYNT";"PRODB_ELE_SYNT";"QIMP_ENER_SYNT";"QIMP_CMS_SYNT";"QIMP_PETRO_SYNT";"QIMP_BRUT_SYNT";"QIMP_RAFF_SYNT";"QIMP_GAZ_SYNT";"QIMP_ELE_SYNT";"QEXP_ENER_SYNT";"QEXP_CMS_SYNT";"QEXP_RAFF";"QEXP_GAZ_SYNT";"QEXP_ELE_SYNT";"SOUTESMAR";"CP_ENER_SYNT";"CI_CMS_SYNT";"CONSO_PETRO_SYNT";"CONSO_GAZ_SYNT";"CONSO_ELE_SYNT";"ECO2";"CP_ENER_SYNT_COR1";"CI_CMS_SYNT_COR1";"CONSO_PETRO_COR1_SYNT";"CONSO_GAZ_SYNT_COR1";"CONSO_ELE_SYNT_COR1";"ECO2_COR1";"CP_ENER_SYNT_COR2";"CI_CMS_SYNT_COR2";"CONSO_PETRO_COR2_SYNT";"CONSO_GAZ_SYNT_COR2";"CONSO_ELE_SYNT_COR2";"ECO2_COR2";"TAUXIND_ENER_CUM";"DJU";"INDRIG"
"1983-10";64041.402;12428.097;2408.573;5283.509;39639.012;4282.21;117072.697;9572.141;90923.34;72176.943;18746.397;16128.135;449.081;18584.839;1322.709;1303.2;89.551;2016.363;223.8;;;73870.271;18492.282;42353.941;;;;;;;;;;;;;;;156.911;1.26
"1981-06";51264.253;12966.985;2242.264;4074.571;25080.698;6899.735;128337.771;18418.571;94703.09;78502.5;16200.59;14560.993;655.118;13205.472;1215.407;907;116.416;1325.239;354.2;;;76811.498;13441.605;31310.313;;;;;;;;;;;;;;;0;1
"2017-04";108390.567;0;752.461;45.112;101042.997;6549.996;133150.326;10193.307;82624.596;47980.274;34644.321;39632.96;699.463;27343.949;141.634;1487.905;3808.585;6089.391;152.3;210741.819;8500.201;68039.757;31998.796;102203.066;24456.39;212013.214;8755.608;70429.504;30620.552;102207.551;24902.551;227780.88;9437.972;71438.37;33959.825;107104.65;28192.804;48.661;181.064;1.09
"2016-02";129283.136;0;793.282;31.778;118312.262;10145.814;135931.047;10667.676;91115.068;52385.009;38730.059;32976.74;1171.563;27355.995;808.634;1568.147;2186.37;6123.439;153.4;251501.755;8136.547;69066.779;50792.23;123506.2;28644.22;249860.14;8238.166;68229.342;52906.681;120485.952;28888.561;228480.472;7218.158;72951.858;34523.969;109347.654;27629.844;52.584;293.966;0.92
"2015-05";106642.129;0;862.946;24.691;96932.331;8822.161;140533.371;10067.463;96627.744;60287.594;36340.15;33265.701;572.463;25005.715;151.178;1442.191;1533.148;6548.709;166.8;192973.898;6975.116;65450.256;20770.28;99778.246;20920.289;197251.44;7310.668;68662.376;21000.278;100278.118;21941.051;229662.58;8765.588;70550.755;34323.636;110633.804;27612.391;52.605;74.613;0.951
"2010-10";108452.934;160.145;955.986;545.366;101708.371;5083.066;119898.573;9073.935;71533.916;34672.519;36861.397;36610.24;2680.482;16104.227;29.354;960.48;1654.902;3249.585;101.8;231261.07;11375.407;77277.861;36385.467;106222.335;29187.666;;;;;;;236743.216;9558.112;75164.993;37416.697;108614.222;30334.542;48.299;157.625;1.266
"2003-05";112878.266;1228.081;1424.803;1144.462;103430.711;5650.209;152093.675;13008.108;108141.021;83697.621;24443.4;30617.487;327.059;29154.125;342.934;1847.198;933.121;6395.151;257.1;212427.509;11020.054;75742.701;22651.925;103012.828;25034.785;;;;;;;253071.485;12568.228;85726.172;36190.25;110781.769;33801.992;49.601;73.531;0.937
"2002-04";121341.318;652.966;1482.906;1199.983;113374.923;4630.539;150240.725;13502.139;102274.836;72825.897;29448.939;34300.72;163.029;29928.834;185.057;1568.024;4316.358;7191.294;208;239551.325;12879.47;81441.401;34253.258;110977.197;29746.587;;;;;;;256012.945;12930.528;86344.31;36113.668;112619.711;34321.187;48.591;165.079;0.994
"2001-10";123460.937;1715.925;1561.909;1347.032;113646.587;5189.484;165668.543;10427.388;122722.023;95453.225;27268.798;32369.104;150.027;30198.324;622.693;1805.427;1134.173;7444.34;219.9;240600.586;10536.138;91262.936;27259.753;111541.758;29351.057;;;;;;;252942.988;10428.588;86905.777;36630.15;111012.029;32923.087;49.008;50.908;0.409
"2000-08";105871.467;1069.146;1653.786;1614.24;96773.133;4761.162;143759.616;10695.902;103287.193;84239.579;19047.614;29503.472;273.049;29757.264;484.238;1915.544;618.096;6377.148;260.6;205467.869;11392.724;84472.179;14172.769;95430.196;24994.398;;;;;;;255814.104;14403.695;89888.584;35362.18;106912.17;35148.788;48.056;0;1
"1998-10";114115.638;3685.477;1888.712;1799.975;100579.911;6161.563;153062.035;9264.202;107551.914;84364.02;23187.894;35927.861;318.057;24731.112;392.803;1574.494;797.004;5229.941;262.2;236884.276;15857.956;87350.604;31846.127;101829.59;31266.707;;;;;;;245880.558;15565.96;89010.407;32580.934;100167.517;34825.24;48.265;142.192;1.142
"1997-06";102674.891;4799.445;1842.192;1602.963;88409.477;6020.814;123175.261;7228.906;93031.859;75183.298;17848.561;22647.448;267.048;27662.702;365.612;1785.211;1173.118;5361.965;224.2;193424.258;9588.039;78802.554;15698.29;89335.374;23299.586;;;;;;;242021.906;12994.906;88603.64;30032.214;102122.54;33014.307;50.255;0;1
"1995-06";97692.141;5291.01;2577.208;1388.041;81245.536;7190.346;137566.164;10951.494;102119.541;79610.839;22508.702;24313.097;182.033;21277.109;574.406;1245.622;770.139;5445.98;202.5;197793.121;16017.045;82314.814;16289.327;83171.935;26459.687;;;;;;;245954.258;16035.293;94171.522;29139.235;96492.762;35864.794;;0;1
"1994-06";95592.383;6406.027;3037.756;2337.281;76765.771;7045.547;130805.223;8315.714;98439.809;72011.797;26428.012;23802.656;247.044;16954.005;567.274;1009.525;170.147;4475.806;199.9;;;81078.545;14596.813;79582.557;;;;;;;;;;91667.327;26786.689;92367.855;;;0;1
"1992-09";96075.413;6971.859;3000.54;2408.922;79167.85;4526.243;135573.156;13201.389;97237.267;64787.241;32450.026;24841.447;293.053;17272.548;661.245;944.019;895.51;4736.852;233.7;;;81520.485;15868.437;79250.292;;;;;;;;;;99381.918;26400.905;86616.114;;;0;1
"1992-01";122032.109;8831.022;3233.14;2946.228;102098.545;4923.175;157880.444;13165.26;116484.917;84037.217;32447.7;27689.169;541.097;19872.814;623.674;1150.628;716.408;5150.927;235;;;96880.226;46682.936;102411.89;;;;;;;;;;100731.048;24392.733;82545.415;;;434.357;1.171
"1991-11";108915.978;6534.013;3186.62;2695.485;90765.606;5734.253;153989.699;15935.738;109447.604;76152.077;33295.527;28262.296;344.062;20186.771;739.295;1222.8;313.428;4912.884;192.9;;;80831.989;36545.763;91931.037;;;;;;;;;;98324.617;24821.344;85538.955;;;289.47;1.139
"1987-01";105656.882;9632.617;3221.51;3295.477;83217.118;6290.161;165280.874;11838.26;127058.913;86052.696;41006.217;25423.529;960.173;13747.01;939.821;834;152.237;2955.532;193.5;;;86306.23;45876.977;87511.919;;;;;;;;;;;;;;;563.627;1.519
"1986-10";90845.709;12333.792;3465.74;3376.073;68045.06;3625.044;111450.816;11001.994;79334.045;56231.05;23102.995;20605.685;509.092;18633.708;707.435;1126.3;1629.828;3197.575;192.4;;;72716.575;18474.371;68981.621;;;;;;;;;;;;;;;104.443;0.839
"1986-04";89790.726;12987.193;3119.166;2641.755;63903.908;7138.705;145604.199;16289.043;107565.87;75995.072;31570.798;21107.171;642.116;13192.464;737.222;803.3;134.327;2978.536;213.5;;;81475.128;26623.512;68706.192;;;;;;;;;;;;;;;273.481;1.647
"1985-04";79849.265;11936.362;3049.386;4611.876;53604.038;6647.602;127467.027;12519.526;92955.101;73245.74;19709.361;21671.342;321.058;15068.475;946.468;992;80.596;2504.451;169;;;67481.912;21080.305;58068.247;;;;;;;;;;;;;;;181.957;1.095
"1983-07";54487.83;7551.164;2174.81;5104.407;33201.225;6456.224;121256.915;11517.049;94306.507;78009.388;16297.119;15098.299;335.06;12368.553;748.275;844.9;44.776;1749.315;214;;;59882.87;10316.275;38243.195;;;;;;;;;;;;;;;0;1
"1982-09";45749.071;13115.179;2116.66;4432.775;21725.291;4359.167;120393.242;12943.579;91667.66;69465.99;22201.67;14793.825;988.178;7515.255;1064.861;498;89.551;569.102;200.9;;;71025.573;11489.393;26503.533;;;;;;;;;;;;;;;0;1
"2014-05";108481.515;103.623;767.58;22.369;99269.357;8318.585;135004.192;5591.332;92985.569;50580.033;42405.536;36158.313;268.978;22733.614;71.99;1267.16;1212.837;6711.718;222;198943.918;7012.623;68661.02;22125.073;101145.203;22074.537;198533.007;7036.212;68927.004;21385.309;101184.482;22003.119;231726.642;8642.637;70873.005;34788.493;112061.532;27750.437;51.8;86.091;1.097
"2014-04";107665.414;136.594;732.69;16.897;99323.913;7455.32;139191.746;7851.308;95811.891;52778.103;43033.788;34872.719;655.828;22455.833;367.706;1386.541;1286.069;4676.582;170.7;208273.016;8255.947;71018.467;26240.123;102758.479;24171.286;214633.489;8195.627;70523.822;31004.636;104909.403;24987.897;230090.904;8609.336;71413.265;33713.798;111053.239;27828.174;51.607;126.308;0.76
"2013-08";102357.348;9.891;878.926;297.004;95377.112;5794.415;133787.031;9729.274;93176.718;57388.235;35788.483;30505.782;375.258;24431.348;122.382;1428.393;1064.815;6631.944;215.1;190297.907;9425.957;72283.567;13673.542;94914.841;22093.149;191166.648;9510.01;72946.244;13673.542;95036.852;22299.405;235113.15;11066.364;72456.221;34720.682;109873.4;29524.651;50.309;0;1
"2012-08";97210.594;160.145;826.893;449.277;90827.355;4946.923;160610.795;11627.36;112608.01;68758.886;43849.124;35418.764;956.662;26184.079;44.869;1760.996;1079.197;4579.634;218.9;187456.675;8786.217;72187.41;14331.742;92151.306;21830.271;;;;;;;230372.727;10447.344;70871.748;35893.886;106611.53;28817.601;49.936;0;1
"2011-12";135891.039;117.754;852.479;481.963;126664.766;7774.077;143261.068;9982.203;97895.634;64422.059;33473.575;34440.061;943.17;29211.529;372.288;1657.589;3790.443;5771.039;235.4;263859.378;8349.653;70312.654;55586.097;129610.974;30824.053;;;;;;;232009.795;8454.331;70089.328;37473.504;110692.825;29019.406;51.175;296.789;0.841
"2011-02";127804.926;51.812;840.849;500.948;121352.736;5058.581;146696.026;10364.83;94202.807;56313.623;37889.184;41274.235;854.154;30966.858;93.587;1853.158;4545.188;4775.86;144.5;262507.201;9812.308;75483.352;54721.93;122489.611;31871.527;;;;;;;245667.61;9653.542;79579.911;37594.261;112898.232;31551.006;49.125;290.502;0.909
"2010-03";123488.536;94.439;886.206;665.364;114382.671;7459.857;177394.455;13608.461;115896.051;70052.142;45843.909;45760.561;2129.383;30109.879;119.091;1941.286;3137.867;4275.77;242.3;268508.322;12538.807;80113.255;56160.119;119696.141;34317.368;;;;;;;241561.49;10626.516;75189.598;38704.962;110449.04;31137.151;47.733;286.275;1.119
"2008-07";110216.529;89.493;1031.581;803.272;101837.054;6455.129;177267.278;16878.119;125197.372;94732.165;30465.207;34549.671;642.116;35383.523;964.627;2451.833;479.098;5424.976;208.3;218190.453;11308.655;85257.204;18115.272;103509.322;26061.08;;;;;;;253974.377;12498.084;81902.099;38987.786;112917.778;32599.178;48.392;0;1
"2008-03";126649.189;103.623;1030.418;863.272;118281.865;6370.011;177978.811;10637.065;122243.013;76280.007;45963.006;44183.568;915.165;31350.619;700.882;2173.538;1381.772;3989.718;198.7;270502.463;12900.52;80184.198;55840.422;121577.323;33584.685;;;;;;;253102.516;11972.994;80494.9;38337.593;114711.617;32496.195;48.677;282.251;1.104
"2007-02";122525.001;174.276;815.263;817.601;114708.496;6009.366;156311.187;12978.906;112291.741;78003.573;34288.168;30506.444;534.096;29800.607;552.879;1931.503;1111.328;5673.021;233;254002.439;12300.99;75712.463;50410.049;115578.937;31302.533;;;;;;;251521.278;12614.918;82281.41;36339.59;112386.176;33133.955;49.859;243.557;0.762
"2006-10";121162.333;150.725;1107.176;889.241;113681.039;5334.152;157907.089;12904.822;117399.485;86572.557;30826.928;27375.741;227.041;36606.58;621.635;2368.192;895.51;7547.358;267.6;237816.276;11609.597;88130.977;26380.829;111694.873;28988.845;;;;;;;254911.04;11714.551;85831.1;36480.59;113564.956;33100.014;48.658;52.587;0.422
"2005-09";112236.035;230.797;1070.844;550.739;106446.405;3937.25;154983.825;12467.942;111091.577;77612.805;33478.772;31065.242;359.065;30640.662;432.729;2027.38;536.41;6093.097;212.3;224215.883;12493.618;86406.062;20666.58;104649.623;27407.006;;;;;;;256601.213;12744.979;82671.549;39127.201;113993.032;33158.665;48.757;0;1
"2003-06";108041.05;1319.447;1305.956;1010.135;99120.846;5284.667;127073.428;8645.835;90496.078;69345.038;21151.04;27053.357;878.158;25481.729;449.302;1587.467;616.111;5954.072;227.7;206730.394;11089.463;80199.317;16112.016;99329.599;24662.783;;;;;;;255054.043;12862.061;87259.599;35307.228;111511.82;33995.963;49.586;0;1
"2002-07";114305.065;1286.557;1438.201;1361.175;105179.511;5039.622;156295.513;8336.733;112102.583;82610.216;29492.367;35283.094;573.103;26511.815;198.338;1364.814;4271.583;6169.11;201.1;225418.85;11152.853;93013.251;16629.621;104623.125;27645.438;;;;;;;257182.396;12464.719;88738.129;36759.855;111316.562;33916.219;48.964;0;1
"2002-06";109311.594;798.632;1401.299;1316.4;99351.19;6444.073;140797.986;11175.697;97998.225;72472.345;25525.88;31504.042;120.022;30826.65;347.4;1764.272;3662.636;6298.133;234.6;208392.565;10424.341;80252.815;18098.257;99617.152;24622.356;;;;;;;255318.214;12368.201;86569.092;36842.05;111898.98;33557.453;48.958;0;1
"2001-05";105897.011;1820.432;1564.235;1418.636;92157.67;8936.038;151209.255;11908.794;106953.953;84524.514;22429.439;32117.466;229.041;28643.726;453.768;1852.205;1086.813;5562.001;237.8;208813.353;11682.434;78901.409;22468.761;95760.748;25807.673;;;;;;;250633.651;13991.01;90105.857;35071.922;102989.662;35222.742;48.909;65.332;0.833
"2000-03";126439.124;3272.67;1615.407;1474.157;113913.301;6163.588;165629.238;13046.708;111514.255;86363.217;25151.038;40801.227;267.048;26953.028;577.883;1649.738;663.519;6525.174;235.6;265584.143;14469.437;91054.759;46241.184;113818.763;34590.162;;;;;;;249825.739;13120.362;88660.959;33965.422;105949.846;33890.832;47.809;260.986;1.02
"1997-11";118761.92;4311.171;1902.668;1522.367;106044.821;4980.892;153022.981;10876.888;109088.237;85357.222;23731.015;32748.801;309.056;25569.884;398.293;1550.297;895.51;6246.124;186.2;233789.946;16614.618;72540.962;39545.722;105088.645;29263.734;;;;;;;236655.314;14417.839;80864.2;30555.191;101397.944;32239.675;50.066;235.509;0.927
"1997-09";105703.453;5219.742;1935.232;1755.2;92171.854;4621.425;135652.215;10010.906;98911.987;81582.124;17329.863;26471.276;258.046;26505.712;484.157;1656.599;1137.298;5618.011;234.5;209837.88;16209.196;85485.152;16710.217;91433.315;27211.349;;;;;;;242659.358;14643.735;89692.262;30144.413;99865.344;33486.99;50.163;0;1
"1997-05";108403.952;3868.289;1975.937;1970.122;94767.256;5822.348;138873.725;7307.676;106808.757;89966.191;16842.566;24483.243;274.049;26261.368;365.612;1639.192;1208.939;5623.012;239.1;200450.006;10900.415;74312.211;19996.738;95240.642;23638.439;;;;;;;239511.183;12854.07;87096.876;29824.258;102484.714;32341.388;50.132;73.993;0.943
"1995-03";125194.946;6742.527;2881.914;2811.901;104323.793;8434.81;127054.749;8462.081;91964.225;67558.67;24405.555;26444.41;184.033;23814.439;741.11;1255.483;1629.828;6842.231;216.6;250306.531;15164.648;88555.472;40486.007;106100.405;33213.061;;;;;;;234403.896;12329.576;90021.27;28498.302;95705.774;32963.49;;299.294;1.17
"1993-12";130753.064;5806.515;3308.735;3107.42;111889.88;6640.514;152419.186;7688.535;115853.408;87219.185;28634.223;28486.173;391.07;25037.37;904.708;1527.547;358.204;6009.081;212.3;;;87594.834;41515.844;112912.384;;;;;;;;;;88355.567;29624.657;99412.54;;;310.997;0.881
"1993-09";103167.494;5840.195;2779.57;1773.11;87843.343;4931.275;122001.183;8332.866;92220.085;71558.227;20661.858;21107.171;341.061;26205.923;807.508;1677.749;358.204;5527.995;224.5;;;73933.073;17874.38;87587.685;;;;;;;;;;83965.734;28553.547;94986.035;;;0;1
"1992-11";110709.125;7396.233;2954.02;2686.53;89408.658;8263.684;142080.313;12594.428;100763.483;67110.915;33652.568;28450.353;272.049;19329.423;518.476;1147.474;223.878;5241.943;186.9;;;76620.766;34217.437;92702.447;;;;;;;;;;95159.041;27180.001;88085.22;;;220.729;0.868
"1988-11";90627.975;8393.176;3454.11;2399.967;70780.13;5600.592;135452.114;8712.142;102288.176;76168.359;26119.817;23605.644;846.152;18277.604;1790.893;1105.5;367.159;3262.587;200.1;;;86757.474;33527.894;73964.287;;;;;;;;;;;;;;;310.682;1.222
"1988-10";90622.509;7544.428;3430.85;1602.963;72740.363;5303.906;133318.493;10108.412;98195.579;73337.617;24857.962;24259.366;755.136;18362.955;1378.177;1101.2;179.102;3998.72;198.7;;;75274.012;21429.554;74800.685;;;;;;;;;;;;;;;113.799;0.914
"1988-06";82419.573;7746.51;3663.45;2883.542;60908.384;7217.686;113463.365;6406.843;87154.057;68220.417;18933.64;19468.387;434.078;19052.672;1599.275;1160.5;179.102;3777.68;196.6;;;71420.993;12474.454;64782.468;;;;;;;;;;;;;;;0;1
"1986-09";77504.225;10407.268;3337.81;3277.567;56607.441;3874.14;146303.409;9558.753;116555.86;87355.256;29200.604;19799.726;389.07;16156.748;901.049;1095.7;143.282;2369.426;205.4;;;69390.395;13826.674;58501.224;;;;;;;;;;;;;;;0;1
"1986-05";73823.202;9895.325;3466.903;3008.914;48589.941;8862.12;128014.243;12989.17;91913.053;61077.271;30835.782;22360.885;751.135;18393.456;1005.303;1246.8;125.371;2762.497;231.3;;;61613.414;14158.013;55440.699;;;;;;;;;;;;;;;85.399;1.089
"1985-12";96086.614;10488.101;3629.723;4549.191;74115.543;3304.056;145758.505;11530.186;109390.617;83451.065;25939.552;24214.59;623.112;17307.38;1088.066;1120.4;98.506;3090.556;203.1;;;77215.059;32104.034;74952.154;;;;;;;;;;;;;;;341.453;0.968
"1982-12";68230.468;13108.443;2274.828;5776.04;39475.779;7595.379;131273.887;17105.828;95226.44;69372.95;25853.49;18250.494;691.124;12658.66;757.401;893;116.416;1399.252;238.7;;;89341.66;29945.854;46363.031;;;;;;;;;;;;;;;358.792;1.017
"1980-08";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1
"1980-01";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;449.268;1.211
"2014-02";126026.127;174.276;662.91;14.038;115457.115;9717.788;119276.004;9198.725;80393.753;43550.861;36842.892;28511.094;1172.431;24504.715;314.638;1378.016;2671.484;5492.268;152;240638.738;7629.462;65506.673;46647.538;120855.066;26961.569;252618.748;8800.46;67361.725;52804.833;123651.73;29128.18;230075.84;7865.631;71058.975;33850.386;112421.103;27669.645;50.936;259.738;0.812
"2013-03";126132.56;155.435;787.351;377.424;116706.885;8105.465;146155.189;10435.122;92232.964;50767.276;41465.688;41914.299;1572.803;20028.451;151.178;1265.363;1783.434;3377.668;178.9;267716.433;13782.897;74345.938;56580.113;123007.485;33103.204;253421.63;11883.419;74227.411;47942.366;119368.435;30631.5;235970.237;10728.667;73027.896;35283.429;110241.243;29724.051;49.817;328.805;1.286
"2011-03";126710.964;80.073;940.867;358.473;119591.671;5739.882;158694.518;8595.221;101468.174;59743.31;41724.864;47759.966;871.157;30492.911;50.951;1747.977;4585.996;5526.995;233.5;259982.324;10055.058;79435.226;49816.326;120675.714;31493.014;;;;;;;241366.81;9264.544;75984.255;37945.114;112446.224;29932.883;49.383;240.988;0.942
"2010-01";136959.655;117.754;869.924;639.394;128292.756;7039.828;161372.253;12018.57;106060.648;64896.563;41164.085;40250.488;3042.548;21802.073;201.129;1268.499;4183.823;2664.48;252.2;297460.608;14092.639;72280.45;75376.868;135710.651;37107.429;;;;;;;234725.786;10474.511;70855.564;37918.851;108893.223;30170.275;47.983;475.215;1.281
"2009-12";128152.691;211.957;895.51;588.35;120193.633;6263.241;159103.789;13749.719;103398.788;59757.266;43641.522;39578.855;2376.428;29143.439;336.793;1840.146;4232.18;3173.571;218.9;285337.038;12528.813;84365.183;62783.311;125659.731;37100.162;;;;;;;239085.034;11026.648;78696.75;36506.792;105981.885;32175.125;48.022;379.273;1.075
"2009-04";107399.691;9.42;908.303;729.841;98544.985;7207.142;152123.92;10441.228;101470.944;68005.262;33465.682;39178.562;1033.186;21355.169;196.675;1327.579;1902.063;3816.687;230.7;215461.298;6983.451;76852.901;28656.32;102968.626;25555.639;;;;;;;233999.445;6820.638;79216.641;35266.152;108421.89;29005.542;48.77;135.179;0.814
"2009-01";145275.487;113.044;883.88;922.375;136557.878;6798.31;162500.709;9206.087;110192.481;69678.819;40513.662;41532.858;1569.282;29367.324;592.781;1887.342;2536.98;4287.772;181.2;312495.166;12173.206;87886.747;71797.514;140637.698;39654.34;;;;;;;246879.481;8610.129;81352.912;36788.323;114694.136;31465.041;48.66;456.461;1.23
"2006-12";135909.981;113.044;1102.524;895.51;128223.046;5575.858;178957.136;13611.764;124113.754;87796.033;36317.721;40105.415;1126.203;31156.245;609.412;2138.202;611.633;5067.912;271;284765.782;13192.781;80769.187;60946.62;129857.194;35428.469;;;;;;;249273.153;12181.494;81041.723;36576.096;112100.511;32825.834;49.056;350.907;0.994
"2006-07";111666.245;80.073;1057.167;808.646;105161.325;4559.035;169210.192;11082.506;122426.551;86744.681;35681.87;35078.022;623.112;28126.521;472.073;1866.4;358.204;5590.006;264.1;216462.477;11306.918;83801.128;16600.964;104753.466;25399.378;;;;;;;258095.468;12670.396;84927.669;37628.087;114948.46;33312.781;48.423;0;1
"2005-12";140200.452;287.319;1111.351;1011.926;133333.056;4456.8;174404.214;10113.076;115539.085;86380.662;29158.423;47694.863;1057.19;31375.808;478.098;2207.486;883.868;4340.781;242.4;305929.405;16398.02;85798.615;69226.505;134506.264;39646.669;;;;;;;254963.49;13759.728;79892.013;38724.882;113696.329;34115.017;48.475;420.387;1.191
"2005-05";115047.793;273.189;1191.842;925.957;106413.066;6243.739;174570.487;12631.401;118755.36;86424.856;32330.504;42982.689;201.036;31802.762;686.926;2006.321;882.077;6900.242;258.5;222338.756;11827.83;80509.78;24043.548;105957.599;26406.899;;;;;;;259945.582;13485.773;86373.303;37777.901;113517.221;34513.033;48.48;84.077;1.072
"2002-02";117845.575;1361.571;1373.503;1235.804;109565.147;4309.55;154291.626;10123.473;110337.192;79635.262;30701.93;33467.895;363.065;30638.813;481.331;1730.711;4137.256;5892.06;196.2;252490.207;14852.865;80629.627;48662.013;108345.702;33562.788;;;;;;;255923.692;15308.067;86358.312;36541.088;108188.409;36203.413;48.428;242.195;0.758
"2001-07";109829.901;633.405;1518.878;1475.295;99523.33;6678.992;138540.753;9128.213;97650.673;74413.392;23237.281;31565.832;196.035;22625.87;316.929;1275.764;849.62;6622.192;217.4;216676.426;11319.208;89290.488;16290.564;99776.166;26442.512;;;;;;;250682.496;12781.007;87913.692;35677.669;106631.58;33305.298;48.8;0;1
"2000-12";127782.014;1625.517;1615.407;1611.314;116016.877;6912.899;161614.074;11727.122;108930.069;89999.918;18930.151;40718.84;238.043;29106.784;494.217;1821.509;787.219;6641.195;229.6;266748.509;14961.438;84301.218;50959.229;116526.623;34406.134;;;;;;;251446.416;13130.563;88100.376;35320.405;106606.683;34551.907;48.685;279.898;0.793
"1998-02";119516.251;3919.322;1778.227;1620.873;107000.244;5197.585;144615.805;9170.057;106872.722;85481.663;21391.059;28324.981;248.045;26976.651;370.09;1703.475;591.037;6204.117;224.1;247529.058;15470.705;83333.602;42482.994;106241.757;32835.484;;;;;;;246135.489;14005.269;89230.449;29375.605;103461.585;34822.272;50.506;291.746;0.913
"1996-11";121143.909;5053.654;2072.466;2158.179;105766.902;6092.707;150557.712;9423.894;107194.873;85483.989;21710.884;33724.907;214.039;22408;511.301;1304.967;438.8;6281.13;209;243697.394;16913.916;78588.562;42402.399;105792.518;31977.821;;;;;;;240663.076;14329.505;85792.72;30359.504;100095.217;34135.173;50.557;283.921;1.117
"1996-09";107151.478;5181.177;2214.352;2283.551;93260.057;4212.342;131321.506;6524.93;97571.048;74818.116;22752.932;27026.492;199.036;21724.538;429.856;1259.141;832.824;5818.047;164.2;207660.264;13078.621;84083.737;18644.518;91853.388;26580.157;;;;;;;249160.762;14831.357;92279.808;31064.778;100533.634;35668.755;50.677;0;1
"1996-06";98230.326;4909.488;2259.709;1325.355;83485.104;6250.67;129341.824;10394.999;89790.578;72372.327;17418.251;28880.198;276.05;22194.847;347.33;1367.832;277.608;5662.019;243.5;191270.873;16075.649;75890.402;14955.017;84349.805;24581.048;;;;;;;238712.012;15717.164;87010.997;28532.795;97868.518;33612.011;50.687;0;1
