"Période";"1. Production de pétrole (brut et hydrocarbures extraits du gaz naturel en kt)";"1.1 Production de pétrole brut (en kt)";"1.2 Production d'hydrocarbures extraits du gaz naturel (en kt)";"2. Solde importateur (importations - exportations) tous produits pétroliers (en kt)";"2.1 Importations totales de produits pétroliers (en kt)";"2.1.1 Importations de pétrole brut et condensats (en kt)";"2.1.2 Importations d'autres produits à distiller (APD) (en kt)";"2.1.3 Importations de produits pétroliers raffinés (en kt)";"2.2 Exportations de produits pétroliers raffinés (en kt)";"3. Marché des soutes maritimes (françaises et étrangères) (en kt)";"5. Consommation totale de produits pétroliers nette de l'autoconsommation des raffineries  (en kt)";"5.1 Ventes totales de fioul lourd (FOL) (en kt)";"5.1.1 Ventes de fioul lourd (FOL) à l'industrie (en kt)";"5.1.2 Ventes de fioul lourd (FOL) aux centrales (en kt)";"5.2 Ventes de supercarburants auto (en kt)";"5.2.1 Livraisons de SP95 (en kt)";"5.2.2 Livraisons de SP95-E10 (en kt)";"5.2.3 Livraisons de SP98 (en kt)";"5.3 Ventes de gazole (en kt)";"5.4 Ventes de fioul domestique (FOD) (en kt)";"5.5 Ventes de gazole non routier (en kt)";"5.6 Ventes de carburéacteur (en kt)";"5.7 Ventes de gaz de pétrole liquéfiés (GPL : Butane, Propane, GPL-carburant) (en kt)";"5.8 Ventes de bases pétrochimie (en kt)";"5.9 Autres produits (hors gazole, supercarburants, carburéacteurs, FOD, GnR, GPL, pétrochimie, dont usages non-énergétique, en kt)";"6. Consommation totale de produits pétroliers CVC-CJO (en kt)";"6.2 Ventes de supercarburants auto CVC-CJO (en kt)";"6.3 Ventes de gazole CVC-CJO (en kt)";"6.4 Ventes de fioul domestique (FOD) CVC-CJO (en kt)";"6.5 Ventes de gazole non routier CVC-CJO (en kt)";"6.6 Ventes de carburéacteurs CVC-CJO (en kt)";"6.7 Ventes de gaz de pétrole liquéfiés (GPL : Butane, Propane, GPL-carburant) CVC-CJO (en kt)";"6.9 Autres produits (hors gazole, supercarburants, carburéacteurs, FOD, GnR, GPL, pétrochimie, dont usages non-énergétique) CVC-CJO (en kt)";"7. Consommation totale de produits pétroliers CVS-CVC-CJO (en kt)";"7.2 Ventes de supercarburants auto CVS-CVC-CJO (en kt)";"7.3 Ventes de gazole CVS-CVC-CJO (en kt)";"7.4 Ventes de fioul domestique (FOD) CVS-CVC-CJO (en kt)";"7.5 Ventes de gazole non routier CVS-CVC-CJO (en kt)";"7.6 Ventes de carburéacteurs CVS-CVC-CJO (en kt)";"7.7 Ventes de gaz de pétrole liquéfiés (GPL : Butane, Propane, GPL-carburant) CVS-CVC-CJO (en kt)";"7.9 Autres produits (hors gazole, supercarburants, carburéacteurs, FOD, GnR, GPL, pétrochimie, dont usages non-énergétique) CVS-CVC-CJO (en kt)";"8. Ventes de produits à usage non énergétique, y compris bases pétrochimie (en kt)";"9. Consommation de carburants routiers (en kt)";"10. Degrés jours unifiés mensuels en France, pour la période de chauffe (vaut 0 de juin à septembre, en °C)";"11. Indice de rigueur climatique pour la France métropolitaine (ref.1 pour la période de référence) (sans unité)"
"1998-01";169.9;149.7;20.2;7194.932;8804.9;7165.1;0;1639.8;1609.968;245.4;7600.1;524.3;449;75.3;1104;236.045;;458.091;1979.9;1907.8;;408.7;345.4;978;876.3;;;;;;;;;7706.954;1649.352;2122.587;1377.449;0;435.272;247.321;918.861;1199.2;3083.9;352.219;0.949
"1997-09";166.4;146.4;20;6848.301;8504.9;7014.8;0;1490.1;1656.599;234.5;7350.4;330.3;291.9;38.4;1257.3;256.273;;517.552;2144.5;1275.8;;441.9;199.8;973;1058.1;;;;;;;;;7712.146;1719.038;2089.424;1338.121;0;417.567;245.529;939.249;1528.8;3401.8;0;1
"1993-12";284.5;248.4;36.1;8434.053;9961.6;7376;123.5;2462.1;1527.547;212.3;7531.8;663.8;639.6;24.2;1371;;;;1775.8;1888.6;;348.6;366.4;801;980.4;;;;;;;;;7597.211;2152.657;1729.54;1415.365;0;374.179;265.287;845.287;1039.1;3146.8;310.997;0.881
"1993-04";265;230;35;7105.884;8435.2;5966.5;270.7;2198;1329.316;207.9;6939;384.3;359.2;25.1;1495.6;;;;1783.5;1339.3;;347;223.6;844;906;;;;;;;;;7836.542;2357.609;1718.695;1427.53;0;356.535;232.464;939.227;1181.2;3279.1;156.559;0.943
"1991-03";281;249;32;7450.9;8640.9;6535.9;107;1998;1190;254.1;6376.5;591.3;407.2;184.1;1411.3;;;;1516.2;1136.8;;272.7;246;772;1021.5;;;;;;;;;7984.771;2892.127;1500.609;1259.358;0;294.452;250.48;1066.349;1066.8;2927.5;210.812;0.824
"1990-06";266;244;22;6584.7;8159.2;6043.3;205.9;1910;1574.5;217;6371.6;427.6;392.1;35.5;1588.4;;;;1486.7;926.8;;346.6;161.1;862;1000;;;;;;;;;8471.247;3132.826;1462.856;1423.565;0;331.647;250.85;1031.708;1340.3;3075.1;0;1
"1990-04";291;255;36;6935;8019.5;5216.6;280.9;2522;1084.5;219;6438.3;465.8;450.8;15;1561.1;;;;1444.7;1421.2;;299.8;224.9;550;936.6;;;;;;;;;8300.131;3103.409;1445.248;1557.379;0;311.095;244.19;1014.939;880.3;3005.8;213.678;1.286
"1989-03";308;272;36;6750.8;7755.9;4896.6;469.4;2389.9;1005.1;186.2;7203.1;632.3;540.3;92;1614.1;;;;1407.5;1724.8;;284.7;267.2;806;1098.8;;;;;;;;;;;;;0;;;;1097.4;3021.6;209.531;0.819
"1986-01";313.3;260.3;53;6485.1;7524.4;5919.5;168.6;1436.3;1039.3;184.1;6909.9;834.9;687.1;147.8;1391.2;;;;898.4;2463.3;;199.9;319.6;492;1145.5;;;;;;;;;;;;;0;;;;628.6;2289.6;386.648;1.042
"1985-06";262.9;212;50.9;4980.1;5860.5;3987.9;810.3;1062.3;880.4;208.5;5550.7;583.4;565.5;17.9;1486.7;;;;913.6;819.9;;234.2;163.4;855;1077.9;;;;;;;;;;;;;0;;;;1210.7;2400.3;0;1
"1984-04";220.3;166.6;53.7;6961.9;7724.3;6071.6;146.1;1506.6;762.4;208.1;6119.7;800.6;729.3;71.3;1564.4;;;;874.1;1644;;188.6;232.3;452;1164.3;;;;;;;;;;;;;0;;;;672.9;2438.5;205.174;1.235
"1981-07";204.6;147.3;57.3;7598;8662;7098;277;1287;1064;328.9;6163.5;977.9;702.1;275.8;1881.7;;;;921.1;929.9;;214.4;195.2;480;1541.2;;;;;;;;;;;;;0;;;;863.5;2802.8;0;1
"1980-07";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;1
"2001-02";122.8;108.1;14.7;7405.285;9220.828;6829.1;29.3;2362.428;1815.543;206;7135;306.2;283.9;22.3;977.7;441.163;;363.148;2147.5;1627.2;;444.8;331.4;919.1;687.3;;;;;;;;;7431.58;1324.285;2357.303;1295.737;0;502.42;248.14;751.116;1190.1;3125.2;297.987;0.932
"2005-03";104.335;91.467;12.868;9591.118;11559.697;7294.4;0;4265.297;1968.579;267.3;7961.331;476.4;284.9;191.5;918.1;591.603;;283.185;2641.7;1611.3;;486.5;346.3;833;1124.431;;;;;;;;;7630.872;989.281;2536.193;1365.303;0;503.244;276.238;1109.767;1134.1;3559.8;278.725;1.09
"2005-11";91.284;89.884;1.4;7551.453;10109.97;6492.1;0;3617.87;2558.517;233.3;7144.391;263.4;208.5;54.9;833.7;593.478;;229.799;2570.2;1337.5;;476.9;224.2;848;853.891;;;;;;;;;7195.203;911.463;2673.26;1243.744;0;512.104;185.122;798.35;1213.991;3403.9;296.157;1.165
"2004-11";101.427;90.734;10.693;8125.286;9853.758;7301.5;0;2552.258;1728.472;239.6;7089.2;250;232.5;17.5;884;559.096;;273.735;2498.1;1249.6;;473;278.3;850;856.2;;;;;;;;;7192.214;1002.785;2561.684;1222.85;0;508.756;234.296;795.957;1243.3;3382.1;277.279;1.091
"2004-08";106.538;93.364;13.174;7813.025;9431.67;7136.6;0;2295.07;1618.645;269.1;6836.086;222.3;134.5;87.8;1056.5;666.404;;327.023;2464.4;1080.5;;569.9;146.1;891;627.686;;;;;;;;;7124.346;1007.045;2526.573;1289.429;0;510.686;224.935;718.817;1205.2;3520.9;0;1
"2004-05";113.202;99.868;13.334;7382.418;8910.342;6531;0;2379.342;1527.923;242.6;6433.859;207.2;153.3;53.9;963.5;583.133;;305.795;2413.8;786.5;;510.2;170.4;899;690.459;;;;;;;;;7112.995;1023.872;2492.279;1233.081;0;501.462;236.042;755.012;1312.397;3377.3;102.921;1.312
"2003-10";109.842;100.149;9.693;8134.296;9962.361;7683.4;0;2278.961;1828.066;205.6;7718.5;318.2;237.3;80.9;1049.4;611.173;;345.933;2739.7;1533.6;;491.2;228.6;811.7;864.3;;;;;;;;;7267.7;1108.313;2533.776;1310.191;0;493.179;216.329;754.642;1267.7;3789.1;195.283;1.568
"2003-05";122.511;108.649;13.862;7451.256;9298.454;7196.7;0;2101.754;1847.198;257.1;6512.7;198.5;173;25.5;1050.1;599.743;;345.039;2452.5;883.5;;453.8;163.7;836.5;672.6;;;;;;;;;7371.124;1140.921;2487.698;1489.873;0;442.968;224.679;758.732;1183.7;3502.6;73.531;0.937
"2000-02";130.6;114.9;15.7;7356.523;8926.8;7363.3;0;1563.5;1570.277;237.9;7445.2;645;319.7;325.3;1036.8;362.437;;423.613;2149;1622.4;;455.4;369.7;845;966.9;;;;;;;;;7701.274;1424.431;2248.736;1330.244;0;496.87;280.475;982.795;1095;3185.8;276.458;0.865
"1999-08";150;131.6;18.4;7535.099;9174.5;7290.5;96;1788;1639.401;262.4;7078;210.1;174.1;36;1339;434.786;;542.923;2118.7;1167.7;;545.2;176.1;1031;700.3;;;;;;;;;7655.904;1548.338;2201.202;1371.521;0;485.42;268.661;823.172;1409.5;3457.7;0;1
"1997-02";163.3;142.5;20.8;7892.065;9235.5;6865.5;27.1;2342.9;1343.435;189.2;6972.4;517.1;434.9;82.2;1044.7;182.021;;437.71;1850.6;1503.2;;356.7;337;946;934.2;;;;;;;;;7596.865;1658.121;2021.754;1316.722;0;417.054;265.846;969.677;1188.7;2895.3;257.864;0.807
"1996-04";209.3;183;26.3;8382.055;9687.2;7530.6;21.8;2134.8;1305.145;190;7052.8;515.8;368.9;146.9;1307.1;172.346;;539.737;2020.6;1196;;400.5;243.9;791;1093.7;;;;;;;;;7844.251;1863.344;1972.463;1323.081;0;403.813;256.233;1184.41;1162.4;3327.7;177.954;1.071
"1995-08";236.6;208.6;28;6597.871;7663.3;5875.4;18.7;1769.2;1065.429;215.5;6512.6;314.7;214.2;100.5;1434.1;164.78;;595.771;1806.5;890.6;;450.5;155.5;922;853.4;;;;;;;;;7404.74;1945.293;1895.442;1066.274;0;389.697;242.377;1000.449;1326;3240.6;0;1
"1991-10";286;258;28;8575.7;9360.5;6119.7;134.5;3106.3;784.8;216.2;7772.9;786.2;511.7;274.5;1554.3;;;;1750.8;1755.8;;313.5;303.8;686;1408.7;;;;;;;;;8728.23;3064.892;1595.63;1579.8;0;314.736;248.412;1176.308;1168.6;3305.1;171.849;1.38
"1991-08";277;248;29;7672;8833.6;6146.6;217.8;2469.2;1161.6;236.4;6501.6;432.9;215.8;217.1;1715.7;;;;1440.6;1070.9;;362;148.4;806;958;;;;;;;;;8727.725;3247.921;1551.677;1397.088;0;305.612;244.14;1231.466;1172.9;3156.3;0;1
"1990-09";286;249;37;6473.8;7601.4;5054.9;331.7;2214.8;1127.6;197.2;6068.1;297.9;276.3;21.6;1410.2;;;;1392.9;1134.7;;329.8;186.6;625;988.9;;;;;;;;;7882.703;2839.413;1426.028;1384.858;0;300.11;245.96;1017.028;1097.8;2803.1;0;1
"1988-11";297;267;30;7689.7;8795.2;6160.7;388.6;2245.9;1105.5;200.1;7459.8;798.6;704.6;94;1504.4;;;;1285.2;2150.9;;251.5;333.1;674;1260.7;;;;;;;;;;;;;0;;;;999.9;2789.6;310.682;1.222
"1988-06";315;280;35;6333.4;7493.9;5184.3;681.6;1628;1160.5;196.6;6141.1;364.9;356.8;8.1;1595.9;;;;1256;912.1;;291;168.3;889;1028.8;;;;;;;;;;;;;0;;;;1383.8;2851.9;0;1
"1987-08";317;282;35;6825;7769.8;4834.8;502.5;2432.5;944.8;186.4;5597.3;312.4;272.8;39.6;1683.4;;;;947.4;1147.1;;297.9;160.4;594;767.1;;;;;;;;;;;;;0;;;;892.7;2630.8;0;1
"1985-12";312.1;259.7;52.4;8285.5;9405.9;6951.3;224.2;2230.4;1120.4;203.1;6639.3;881;753;128;1490.1;;;;882.9;1850.1;;200.9;304.2;641;1270.1;;;;;;;;;;;;;0;;;;878.5;2373;341.453;0.968
"1984-10";234.3;179.2;55.1;7834.3;8644.9;5745.6;433.9;2465.4;810.6;187.5;7005.9;891.4;828.2;63.2;1565.4;;;;1009.7;1853.7;;197.2;246.3;794;1339.6;;;;;;;;;;;;;0;;;;1091.5;2575.1;136.61;1.097
"1983-12";212.5;151.9;60.6;8841.7;9858.1;7172.4;263.3;2422.4;1016.4;248.3;8205.7;1525.2;1151.1;374.1;1477;;;;868.9;2721.1;;180.3;327.6;756;1874.8;;;;;;;;;;;;;0;;;;939.4;2345.9;378.676;1.073
"1983-07";187;135.6;51.4;7264;8108.9;6341.1;366.5;1401.3;844.9;214;5149;729.9;536.2;193.7;1705.4;;;;827.4;673.8;;226.6;154.5;229;1332.3;;;;;;;;;;;;;0;;;;552.9;2532.8;0;1
"1982-09";182;138.2;43.8;7384;7882;5566;407;1909;498;200.9;6107.1;1059.4;777.2;282.2;1576.3;;;;858.2;1253.5;;216.4;203;414;1585.7;;;;;;;;;;;;;0;;;;777.5;2434.5;0;1
"1982-03";199.7;134.8;64.9;6937;7933;6107;363;1463;996;255.7;8179.6;1506.9;1092.1;414.8;1493.4;;;;891.1;2638.2;;179.6;309.5;832;1835.8;;;;;;;;;;;;;0;;;;1065.4;2384.5;304.089;1.189
"1981-04";207.1;139.4;67.7;8469;9275;8128;294;853;806;322.3;6159.7;1167.3;902.1;265.2;1625.2;;;;822;1426.5;;188.9;234.5;299;1563.6;;;;;;;;;;;;;0;;;;620.5;2447.2;183.518;1.105
"1980-11";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;328.812;1.294
"1980-01";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;449.268;1.211
"2000-11";129;113;16;7374.89;9457.7;7276.2;0;2181.5;2082.81;226.9;7340.6;371.5;327.3;44.2;1042.3;451.31;;392.8;2277.7;1391.8;;461.1;323.9;897;946.8;;;;;;;;;7580.82;1300.728;2268.9;1423.655;0;501.303;271.08;870.699;1256.2;3320;237.709;0.935
"2000-04";119.5;105.4;14.1;6568.166;8379.4;6583.1;0;1796.3;1811.234;244.9;6963;295.4;249.8;45.6;1145.6;423.048;;460.185;2192.8;1050.6;;497.4;239.2;1024;813.4;;;;;;;;;7748.804;1421.218;2255.409;1357.225;0;495.999;279.769;939.291;1366.1;3338.4;177.03;1.066
"1998-04";158.4;140.3;18.1;8166.847;10039.8;8526.9;0;1512.9;1872.953;255.6;6991.9;360;333.1;26.9;1247.7;283.662;;519.364;2183.9;1255.9;;439.2;250.8;868;746.4;;;;;;;;;7654.476;1655.967;2132.755;1423.174;0;438.414;265.739;806.524;1216.7;3431.6;199.318;1.2
"1997-01";176.4;154.1;22.3;8219.539;9487.5;7351.3;70;2066.2;1267.961;218.1;8204.4;641.9;529;112.9;1097.9;182.522;;457.255;1872.6;2568;;380.8;440.4;946;898.7;;;;;;;;;7652.327;1669.629;1960.568;1484.917;0;408.123;278.632;927.599;1115.9;2970.5;459.215;1.238
"1994-06";261.2;235.5;25.7;7454.775;8464.3;6061.6;130.3;2272.4;1009.525;199.9;6971.5;308.8;274.3;34.5;1425;;;;1904.5;1076.9;;379.6;162.2;882;1141.3;;;;;;;;;7881.971;2133.452;1798.689;1438.399;0;365.489;236.46;1043.414;1470.5;3329.5;0;1
"1994-01";269.4;245.3;24.1;8449.906;9655.9;7075.5;191.6;2388.8;1205.994;239.2;6874.3;450.9;422.1;28.8;1232.3;;;;1619.9;1875.6;;329.2;320.9;779;717.4;;;;;;;;;7386.825;2089.964;1761.786;1372.58;0;354.716;228.74;788.524;977.2;2852.2;342.6;0.924
"1993-07";257;227;30;7755.837;8911.8;6507.7;255.3;2148.8;1155.963;237.8;6958.5;289.7;247.4;42.3;1639.3;;;;1847.7;1173.1;;420.4;158.2;839;880.8;;;;;;;;;7758.434;2366.952;1740.386;1360.239;0;357.179;247.764;894.032;1326.7;3487;0;1
"1993-01";264;232;32;8140.765;9013.3;6139.5;272.7;2601.1;872.535;204.3;6953.6;485.4;462.2;23.2;1265.4;;;;1536.3;1901.5;;334.4;324.7;779;812.3;;;;;;;;;7717.712;2235.182;1681.623;1512.744;0;358.344;245.989;906.409;971.5;2801.7;322.988;0.871
"1992-11";254;225;29;7516.626;8664.1;5626.6;143.9;2893.6;1147.474;186.9;6588.2;555.6;518.7;36.9;1323.9;;;;1649.6;1322.9;;307.2;294.6;679;1011;;;;;;;;;8182.205;2748.398;1675.358;1452.931;0;344.127;252.624;935.287;1020.9;2973.5;220.729;0.868
"1992-07";274;246;28;7289.551;8420.7;5164;277.3;2979.4;1131.149;236.8;7198.7;284.1;267.6;16.5;1687.4;;;;1754.7;1320.6;;406.4;167.6;860;1002;;;;;;;;;8615.103;3145.33;1646.643;1465.627;0;343.882;248.916;980.123;1378.9;3442.1;0;1
"1992-01";278;247;31;8865.272;10015.9;7079.6;146.3;2790;1150.628;235;8330.2;860.2;578.8;281.4;1365.3;;;;1573.3;2612.9;;317.4;376.2;815;1270.1;;;;;;;;;8661.311;2863.958;1631.071;1567.256;0;339.891;241.296;1260.099;1040.2;2938.6;434.357;1.171
"1991-12";281;250;31;8076.7;9422.1;6637.9;80.3;2703.9;1345.4;195.7;8021.5;942.5;682.3;260.2;1448.9;;;;1580.5;2208.5;;276;357.9;824;1325.7;;;;;;;;;8620.234;2938.31;1619.332;1468.713;0;302.985;250.064;1259.869;1072.5;3029.4;410.254;1.163
"1991-11";274;244;30;8188;9410.8;6379.4;168.5;2862.9;1222.8;192.9;6950.3;777.3;547.6;229.7;1377.5;;;;1575;1465.7;;289.9;286;677;1279.2;;;;;;;;;8454.395;2881.924;1600.348;1431.347;0;325.097;238.259;1250.715;1028;2952.5;289.47;1.139
"1990-05";293;257;36;8232.1;9346.8;7168.2;107.8;2070.8;1114.7;198.6;5923.6;465.7;372.3;93.4;1600.6;;;;1472.3;785;;335.4;178.8;540;1011.5;;;;;;;;;8257.431;3161.672;1472.622;1398.93;0;316.038;248.528;1046.734;957.4;3072.9;38.771;0.494
"1988-12";313;276;37;9426.2;10440.2;7766.8;133.8;2539.6;1014;229.1;7369.2;927.1;707.8;219.3;1544.2;;;;1290.6;1985.8;;264.2;330.3;637;1317.1;;;;;;;;;;;;;0;;;;885.8;2834.8;325.026;0.921
"1987-01";277;237;40;10091.1;10925.1;7087.3;311.9;3525.9;834;193.5;7421;1076.9;939.5;137.4;1300.2;;;;841.1;2915.2;;222.7;365.8;440;1336;;;;;;;;;;;;;0;;;;553.1;2141.3;563.627;1.519
"1986-12";295;254;41;6331.4;7428.6;4983.4;253.3;2191.9;1097.2;134.5;7424.4;682.2;658.5;23.7;1603.5;;;;1077.8;2483;;210.6;316.3;674;1059.2;;;;;;;;;;;;;0;;;;888.5;2681.3;351.302;0.996
"1984-01";215.8;157.8;58;9046.6;9782.4;7814.2;233.1;1735.1;735.8;222.8;7983.7;1350;1018.6;331.4;1378.3;;;;842.3;2870.6;;171.4;316.2;725;1679.9;;;;;;;;;;;;;0;;;;877.2;2220.6;372.969;1.005
"1983-11";198.4;142.7;55.7;6362;7206.5;5116.9;302.5;1787.1;844.5;189.6;7352.5;1333.5;1205.1;128.4;1448.5;;;;879.1;2028.8;;169.3;278.7;687;1861.1;;;;;;;;;;;;;0;;;;943.5;2327.6;271.731;1.069
"1983-03";194.3;136.8;57.5;6021.8;7174.2;4939.2;216.9;2018.1;1152.4;216.9;7163.4;1280.7;1024.7;256;1518.9;;;;899.6;2394.6;;181.1;309;139;1721.2;;;;;;;;;;;;;0;;;;367.4;2418.5;289.94;1.134
"1982-06";189.8;135.3;54.5;8269;8783;6671;338;1774;514;312.2;6104.7;1100.3;791.4;308.9;1640.4;;;;915.6;1094.1;;201.5;186.2;423;1643.9;;;;;;;;;;;;;0;;;;825.8;2556;0;1
"1982-05";198.6;141.9;56.7;5673;6410;4593;254;1563;737;256.9;6596.6;1114.6;762.7;351.9;1432.1;;;;800.9;1683.4;;201.7;189.1;727;1562.4;;;;;;;;;;;;;0;;;;1042.6;2233;98.191;1.252
"1982-04";198.6;136.9;61.7;7337;7936;5833;619;1484;599;303.8;7086.8;1257.8;900.2;357.6;1639.4;;;;888.7;2136.4;;190.2;253.6;303;1675.5;;;;;;;;;;;;;0;;;;595.6;2528.1;211.882;1.276
"2005-09";92.076;90.805;1.271;7524.776;9552.156;6673.5;0;2878.656;2027.38;212.3;7429.584;248.5;160.3;88.2;918.1;646.39;;256.668;2645.2;1298.7;;561.3;172.7;865;968.584;;;;;;;;;7108.474;911.714;2564.063;1171.57;0;542.338;221.219;819.221;1373.384;3563.3;0;1
"2005-01";108.479;95.536;12.943;7822.287;9599.821;6966.5;0;2633.321;1777.534;238.5;7280.4;296.9;214;82.9;832.2;535.159;;258.618;2387.2;1805.6;;482.8;323.9;871;577.7;;;;;;;;;7107.462;976.097;2599.792;1275.843;0;500.308;220.167;681.653;1057.5;3219.4;367.051;0.989
"2001-12";126.6;114.5;12.1;7950.635;9660.706;7439.8;0;2220.906;1710.07;207.6;7579.7;389.1;296.6;92.5;1066.2;542.006;;379.52;2321.6;1816.8;;430.5;351.2;850.9;742.5;;;;;;;;;7463.649;1256.901;2460.373;1346.336;0;459.353;248.914;823.507;1091.3;3387.8;428.734;1.215
"1998-12";160.3;142.2;18.1;8655.253;9987.4;7940.4;0;2047;1332.147;231.8;8253.4;640.7;518.4;122.3;1209;314.092;;504.423;2202.6;1939.1;;444.9;417.2;989;1051.6;;;;;;;;;7906.889;1610.036;2162.785;1428.675;0;470.647;288.086;987.491;1256.7;3411.6;364.45;1.033
"1998-05";159.1;143.9;15.2;7671.56;9882.7;8290.9;0;1591.8;2211.14;263.3;6707.8;325.3;248.5;76.8;1240;283.911;;507.872;2071.9;920.4;;452;182.3;1024;817.2;;;;;;;;;8214.05;1672.919;2164.623;1719.268;0;442.643;266.116;964.822;1424.9;3311.9;59.562;0.759
"1996-02";200.6;174.3;26.3;7540.708;8970.4;6924.9;48.6;1996.9;1429.692;207.8;7673.2;607.5;502.5;105;1084.8;132.634;;444.2;1790.7;2150.6;;344.4;373.9;908;1020.8;;;;;;;;;7621.941;1738.538;1878.003;1445.126;0;389.965;259.325;1023.983;1115.4;2875.5;388.753;1.216
"1995-06";221.6;209.2;12.4;7535.078;8780.7;6731;114.3;1935.4;1245.622;202.5;7077.8;340.3;279.6;60.7;1383.3;142.055;;551.816;2012.9;1163.2;;391.8;170.4;912;1044.2;;;;;;;;;8097.293;2038.013;1927.127;1617.82;0;377.164;261.606;984.278;1449.4;3396.2;0;1
"1991-09";267;246;21;6699.9;7972.1;5688.3;278.2;2005.6;1272.2;203.7;6609.2;580.1;334.9;245.2;1496.1;;;;1568;1109.5;;340.7;174.7;686;1234.2;;;;;;;;;8320.139;2986.537;1591.476;1275.11;0;310.978;220.354;1217.357;1178.6;3064.1;0;1
"1990-12";286;252;34;7604.2;8720.5;6221.1;148.4;2351;1116.3;202.1;7250.8;680.1;602;78.1;1395.6;;;;1385.2;2145.7;;279.2;339.6;687;1018.5;;;;;;;;;8021.361;2854.158;1478.085;1462.339;0;306.609;244.207;1014.326;903.6;2780.8;421.383;1.194
"1989-02";280;250;30;5828.9;6614.3;4415.2;391.7;1807.4;785.4;170;7010.6;927.9;569.5;358.4;1339.9;;;;1204.1;1935.3;;239.6;287.5;732;1272.2;;;;;;;;;;;;;0;;;;963.2;2544;303.151;0.948
"1988-10";295;279;16;7342.1;8443.3;5986.2;319.7;2137.4;1101.2;198.7;6472.4;505.9;480.4;25.5;1525.9;;;;1243.2;1484.3;;277.2;238.9;641;1061.9;;;;;;;;;;;;;0;;;;1009.1;2769.1;113.799;0.914
"1986-05";298.1;257.1;41;6656.3;7903.1;5025.2;226.5;2651.4;1246.8;231.3;5297.8;408.2;392.2;16;1607.7;;;;965.9;826.7;;247.7;180.7;536;933.1;;;;;;;;;;;;;0;;;;816.1;2573.6;85.399;1.089
"1985-11";294.4;244.2;50.2;6925.1;7865.6;6050.9;222;1592.7;940.5;155.5;6587.7;852.9;795;57.9;1395.3;;;;947;2006;;191.8;297.5;514;1236.1;;;;;;;;;;;;;0;;;;739.2;2342.3;370.703;1.458
"1983-06";182.8;132.7;50.1;7139.7;8096.3;6099.6;177.8;1818.9;956.6;234.8;5749.2;912.2;655.4;256.8;1606.9;;;;887.9;874.8;;202.1;185.2;506;1486.3;;;;;;;;;;;;;0;;;;884.6;2494.8;0;1
"2004-01";112.669;99.874;12.795;7653.639;9408.497;7051.4;0;2357.097;1754.857;240.6;7385.57;284.8;232;52.8;881.6;523.127;;290.128;2366.4;1821.2;;484.8;347.1;897;587.47;;;;;;;;;7148.81;1059.705;2524.453;1282.128;0;502.58;239.636;688.884;1091.8;3248;366.599;0.988
"2003-03";121.662;107.539;14.123;8606.555;10150.366;7387.3;0;2763.066;1543.812;251.4;6993.4;263.8;204.3;59.5;997;561.098;;332.015;2476.8;1187.5;;477.3;288.1;838.7;728;;;;;;;;;7233.889;1147.549;2504.715;1239.185;0;492.704;267.755;749.967;1158.8;3473.8;208.185;0.814
"2003-01";122.931;108.495;14.436;7857.567;9724.099;7290.8;0;2433.299;1866.532;220.6;7837.2;342.2;279.7;62.5;947.6;524.808;;324.232;2374.9;2115.7;;481.9;372.6;880;664.5;;;;;;;;;7225.146;1144.832;2484.538;1294;0;501.153;239.218;725.673;1078.6;3322.5;422.876;1.14
"2002-12";121.166;105.848;15.318;7778.358;9956.309;7160.6;0;2795.709;2177.951;237.9;7020.5;276.5;238.6;37.9;959.4;535.401;;325.444;2296.7;1411;;488.7;320.5;866.2;678;;;;;;;;;7097.385;1086.357;2343.57;1311.196;0;517.796;255.262;731.679;1092.5;3256.1;300.263;0.851
"2000-01";137.1;120.6;16.5;8257.934;9848.8;7403.5;0;2445.3;1590.866;250.5;7958.3;579.9;363.1;216.8;1055.1;354.963;;429.485;2109.6;1971.5;;460.8;402.9;997;961.4;;;;;;;;;7820.51;1454.544;2315.678;1322.054;0;485.083;280.62;992.28;1207.2;3164.7;393.354;1.06
"1998-08";158.3;140.4;17.9;7700.53;9463.8;7760.9;52.6;1650.3;1763.27;217.4;6781.9;331.3;207.6;123.7;1327.1;345.074;;558.193;1978.6;1032;;515.5;161.6;993;774.1;;;;;;;;;7649.874;1620.996;2141.817;1273.585;0;454.863;259.243;963.781;1373.2;3305.7;0;1
"1997-12";173.3;154.3;19;7990.504;9407.1;7698;0;1709.1;1416.597;207.3;7763.9;590.1;524.5;65.6;1194.9;253.484;;498.642;2109.6;1767.4;;404;353.5;1004;930.5;;;;;;;;;7646.75;1649.446;2101.366;1382.057;0;428.21;254.302;852.527;1257.2;3304.5;332.154;0.941
"1997-05";169.9;148.5;21.4;7544.708;9183.9;7735.7;0;1448.2;1639.192;239.1;6389.7;294.4;274.9;19.5;1256.9;233.768;;522.891;2009.5;708.5;;411.9;175.7;949;878.2;;;;;;;;;7488.983;1718.633;2005.166;1225.245;0;401.903;244.42;959.15;1323.8;3266.4;73.993;0.943
